CÔNG TY TNHH BẢO HIỂM NHÂN THỌ DAIICHI LIFE CHI NHÁNH HÀ NỘI..@Hà Nội@[DAIICHI HÀ NỘI] CHUYÊN VIÊN KINH DOANH THU NHẬP HẤP DẪN@19/12/2021@['Bảo hiểm', 'Nhân viên kinh doanh', 'Tư vấn']@15 - 20 triệu@Không yêu cầu@Trung cấp trở lên@Không yêu cầu
Công Ty Tnhh Wla@Hà Nội@NHÂN VIÊN LÀM VIỆC ONLINE TẠI NHÀ (NHẬN VIỆC LUÔN)@19/12/2021@Truyền thông@20 - 30 triệu@Không yêu cầu@Không yêu cầu@Không yêu cầu
Công Ty Tnhh Wla@Hà Nội@CỘNG TÁC VIÊN (ĐI LÀM LUÔN)@19/12/2021@Thu ngân@20 - 30 triệu@Không yêu cầu@Không yêu cầu@Không yêu cầu
Công ty TNHH TMDV Diên Khánh@Cần Thơ@CHUYÊN VIÊN PHÁT TRIỂN THỊ TRƯỜNG THỨC ĂN NUÔI TRỒNG THỦY- HẢI SẢN@18/12/2021@['Nhân viên kinh doanh', 'Nông - Lâm - Ngư - Nghiệp', 'Phát triển thị trường']@10 - 15 triệu@Không yêu cầu@Cao đẳng trở lên@Không yêu cầu
Công ty TNHH TMDV Diên Khánh@Cà Mau@CHUYÊN VIÊN KINH DOANH THU NHẬP CAO@18/12/2021@['Nhân viên kinh doanh', 'Nông - Lâm - Ngư - Nghiệp', 'Phát triển thị trường']@10 - 15 triệu@Không yêu cầu@Cao đẳng trở lên@Không yêu cầu
Công Ty Tnhh Wla@Hà Nội@Trợ Lý Giám Đốc Kinh Doanh@18/12/2021@Hành chính - Văn phòng@15 - 20 triệu@0 - 1 năm kinh nghiệm@Cao đẳng trở lên@Nữ
Công Ty Tnhh Wla@Hà Nội@TRỢ LÝ DỰ ÁN@18/12/2021@Thư ký - Trợ lý@15 - 20 triệu@0 - 1 năm kinh nghiệm@Trung học trở lên@Nữ
CÔNG TY CP TƯ VẤN VÀ ĐẦU TƯ XÂY DỰNG NAM THÀNH ĐÔ@Nghệ An@KỸ SƯ THIẾT KẾ KIẾN TRÚC - KỸ SƯ THIẾT KẾ KẾT CẤU@18/12/2021@['Kiến trúc - Tk nội thất', 'Xây dựng', 'Thiết kế - Mỹ thuật']@Thỏa thuận@2 - 5 năm kinh nghiệm@Đại học trở lên@Nam
Công Ty TNHH Truyền Thông MYBmedia@Toàn quốc@Cộng tác viên marketing Online@18/12/2021@['Báo chí - Truyền hình', 'Marketing - PR', 'Tìm việc làm thêm']@7 - 10 triệu@Không yêu cầu@Không yêu cầu@Không yêu cầu
Công ty CP Đầu Tư Phát Triển Xây Dựng & Thương Mại Tấn Phát@Vĩnh Phúc@Kỹ Sư Xây Dựng Tại Phúc Yên - Vĩnh Phúc@18/12/2021@Xây dựng@10 - 15 triệu@1 - 2 năm kinh nghiệm@Đại học trở lên@Nam
